23B,BR220608S10H10YC004388 (another copy).jpg,Solda fria,0.75,1.3108441829681396)
23C,BR220608S10H10YC004388 (another copy).jpg,Solda fria,11.52,1.3108441829681396)
23D,BR220608S10H10YC004388 (another copy).jpg,Solda fria,0.66,1.3108441829681396)
23D,BR220608S10H10YC004388 (another copy).jpg,Solda fria,0.62,1.3108441829681396)
23D,BR220608S10H10YC004388 (another copy).jpg,Solda fria,0.64,1.3108441829681396)
23F,BR220608S10H10YC004388 (another copy).jpg,Solda fria,4.77,1.3108441829681396)
23F,BR220608S10H10YC004388 (another copy).jpg,Solda fria,4.5,1.3108441829681396)
1B,BR220606S10H10YB002588 (3rd copy).jpg,Solda fria,2.15,2.992786407470703)
2B,BR220606S10H10YB002588 (3rd copy).jpg,Solda fria,4.57,2.992786407470703)
3A,BR220606S10H10YB002588 (3rd copy).jpg,Trinca,0.14,2.992786407470703)
3A,BR220606S10H10YB002588 (3rd copy).jpg,Solda fria,0.32,2.992786407470703)
3D,BR220606S10H10YB002588 (3rd copy).jpg,Solda fria,0.68,2.992786407470703)
4A,BR220606S10H10YB002588 (3rd copy).jpg,Trinca,0.24,2.992786407470703)
4E,BR220606S10H10YB002588 (3rd copy).jpg,Solda fria,5.88,2.992786407470703)
5B,BR220606S10H10YB002588 (3rd copy).jpg,Solda fria,0.91,2.992786407470703)
5B,BR220606S10H10YB002588 (3rd copy).jpg,Solda fria,0.79,2.992786407470703)
5B,BR220606S10H10YB002588 (3rd copy).jpg,Solda fria,0.61,2.992786407470703)
5B,BR220606S10H10YB002588 (3rd copy).jpg,Solda fria,0.5,2.992786407470703)
5B,BR220606S10H10YB002588 (3rd copy).jpg,Solda fria,0.6,2.992786407470703)
6A,BR220606S10H10YB002588 (3rd copy).jpg,Trinca,0.2,2.992786407470703)
6E,BR220606S10H10YB002588 (3rd copy).jpg,Solda fria,0.32,2.992786407470703)
9C,BR220606S10H10YB002588 (3rd copy).jpg,Solda fria,0.44,2.992786407470703)
9C,BR220606S10H10YB002588 (3rd copy).jpg,Solda fria,0.75,2.992786407470703)
9E,BR220606S10H10YB002588 (3rd copy).jpg,Solda fria,4.59,2.992786407470703)
12D,BR220606S10H10YB002588 (3rd copy).jpg,Trinca,0.33,2.992786407470703)
13E,BR220606S10H10YB002588 (3rd copy).jpg,Trinca,0.27,2.992786407470703)
14A,BR220606S10H10YB002588 (3rd copy).jpg,Solda fria,14.57,2.992786407470703)
19E,BR220606S10H10YB002588 (3rd copy).jpg,Solda fria,2.82,2.992786407470703)
20A,BR220606S10H10YB002588 (3rd copy).jpg,Solda fria,0.45,2.992786407470703)
21A,BR220606S10H10YB002588 (3rd copy).jpg,Solda fria,0.93,2.992786407470703)
21A,BR220606S10H10YB002588 (3rd copy).jpg,Solda fria,3.73,2.992786407470703)
22C,BR220606S10H10YB002588 (3rd copy).jpg,Solda fria,4.27,2.992786407470703)
22E,BR220606S10H10YB002588 (3rd copy).jpg,Solda fria,6.99,2.992786407470703)
23B,BR220606S10H10YB002588 (3rd copy).jpg,Solda fria,0.68,2.992786407470703)
24A,BR220606S10H10YB002588 (3rd copy).jpg,Solda fria,1.96,2.992786407470703)
24E,BR220606S10H10YB002588 (3rd copy).jpg,Solda fria,2.0,2.992786407470703)
1B,BR220606S10H10YB002588 (6th copy).jpg,Solda fria,2.15,3.078129529953003
2B,BR220606S10H10YB002588 (6th copy).jpg,Solda fria,4.57,3.078129529953003
3A,BR220606S10H10YB002588 (6th copy).jpg,Trinca,0.14,3.078129529953003
3A,BR220606S10H10YB002588 (6th copy).jpg,Solda fria,0.32,3.078129529953003
3D,BR220606S10H10YB002588 (6th copy).jpg,Solda fria,0.68,3.078129529953003
4A,BR220606S10H10YB002588 (6th copy).jpg,Trinca,0.24,3.078129529953003
4E,BR220606S10H10YB002588 (6th copy).jpg,Solda fria,5.88,3.078129529953003
5B,BR220606S10H10YB002588 (6th copy).jpg,Solda fria,0.91,3.078129529953003
5B,BR220606S10H10YB002588 (6th copy).jpg,Solda fria,0.79,3.078129529953003
5B,BR220606S10H10YB002588 (6th copy).jpg,Solda fria,0.61,3.078129529953003
5B,BR220606S10H10YB002588 (6th copy).jpg,Solda fria,0.5,3.078129529953003
5B,BR220606S10H10YB002588 (6th copy).jpg,Solda fria,0.6,3.078129529953003
6A,BR220606S10H10YB002588 (6th copy).jpg,Trinca,0.2,3.078129529953003
6E,BR220606S10H10YB002588 (6th copy).jpg,Solda fria,0.32,3.078129529953003
9C,BR220606S10H10YB002588 (6th copy).jpg,Solda fria,0.44,3.078129529953003
9C,BR220606S10H10YB002588 (6th copy).jpg,Solda fria,0.75,3.078129529953003
9E,BR220606S10H10YB002588 (6th copy).jpg,Solda fria,4.59,3.078129529953003
12D,BR220606S10H10YB002588 (6th copy).jpg,Trinca,0.33,3.078129529953003
13E,BR220606S10H10YB002588 (6th copy).jpg,Trinca,0.27,3.078129529953003
14A,BR220606S10H10YB002588 (6th copy).jpg,Solda fria,14.57,3.078129529953003
19E,BR220606S10H10YB002588 (6th copy).jpg,Solda fria,2.82,3.078129529953003
20A,BR220606S10H10YB002588 (6th copy).jpg,Solda fria,0.45,3.078129529953003
21A,BR220606S10H10YB002588 (6th copy).jpg,Solda fria,0.93,3.078129529953003
21A,BR220606S10H10YB002588 (6th copy).jpg,Solda fria,3.73,3.078129529953003
22C,BR220606S10H10YB002588 (6th copy).jpg,Solda fria,4.27,3.078129529953003
22E,BR220606S10H10YB002588 (6th copy).jpg,Solda fria,6.99,3.078129529953003
23B,BR220606S10H10YB002588 (6th copy).jpg,Solda fria,0.68,3.078129529953003
24A,BR220606S10H10YB002588 (6th copy).jpg,Solda fria,1.96,3.078129529953003
24E,BR220606S10H10YB002588 (6th copy).jpg,Solda fria,2.0,3.078129529953003
